order_id,order_date,product,category,region,segment,gender,age_group,channel,quantity,unit_price,discount,revenue,cost,profit
ORD-11469,2023-01-23,Wireless Mouse,Electronics,East,Enterprise,Female,25-34,Partner,18,58.07,0.0,1045.26,708.4,336.86
ORD-10774,2023-01-24,Planner 2024,Stationery,West,Enterprise,Male,25-34,Retail,7,25.65,0.1,161.59,85.56,76.03
ORD-11861,2023-01-25,Monitor 27in,Electronics,East,Individual,Female,55+,Partner,11,424.71,0.15,3971.04,2743.83,1227.21
ORD-11035,2023-01-25,Pen Collection,Stationery,West,Enterprise,Female,25-34,Partner,7,13.56,0.15,80.68,46.41,34.27
ORD-10698,2023-01-26,Headphones Elite,Electronics,East,Enterprise,Male,25-34,Online,4,303.99,0.05,1155.16,767.9,387.26
ORD-10180,2023-01-26,Headphones Elite,Electronics,South,SMB,Male,55+,Online,1,210.26,0.15,178.72,87.19,91.53
ORD-10210,2023-01-26,Standing Desk,Furniture,East,Enterprise,Female,35-44,Online,2,407.38,0.2,651.81,391.56,260.25
ORD-10699,2023-01-26,Standing Desk,Furniture,West,SMB,Non-binary,25-34,Partner,3,420.37,0.15,1071.94,522.08,549.86
ORD-11486,2023-01-27,Notebook Set,Stationery,Central,Individual,Male,18-24,Partner,9,20.37,0.2,146.66,72.76,73.9
ORD-10953,2023-01-27,Ergonomic Pillow,Furniture,South,Individual,Male,35-44,Retail,19,87.76,0.1,1500.7,980.62,520.08
ORD-10628,2023-01-28,Planner 2024,Stationery,North,Enterprise,Non-binary,18-24,Retail,10,18.44,0.2,147.52,66.54,80.98
ORD-11712,2023-01-28,Standing Desk,Furniture,East,SMB,Female,25-34,Online,18,515.56,0.05,8816.08,5773.76,3042.32
ORD-10655,2023-01-29,Planner 2024,Stationery,South,Individual,Male,18-24,Retail,1,19.91,0.1,17.92,10.14,7.78
ORD-10393,2023-02-01,Pen Collection,Stationery,South,SMB,Male,35-44,Online,11,12.29,0.1,121.67,73.5,48.17
ORD-11006,2023-02-01,Laptop Pro,Electronics,South,Individual,Female,25-34,Online,13,1583.24,0.1,18523.91,12397.79,6126.12
ORD-11193,2023-02-01,Headphones Elite,Electronics,East,Enterprise,Female,35-44,Retail,4,290.71,0.05,1104.7,581.96,522.74
ORD-11642,2023-02-01,Office Chair,Furniture,Central,Startup,Female,25-34,Online,12,398.64,0.1,4305.31,2714.04,1591.27
ORD-10391,2023-02-02,Ergonomic Pillow,Furniture,South,SMB,Male,25-34,Direct Sales,4,49.07,0.2,157.02,104.11,52.91
ORD-11536,2023-02-02,Notebook Set,Stationery,South,SMB,Male,25-34,Direct Sales,17,13.87,0.1,212.21,142.37,69.84
ORD-10422,2023-02-03,Ergonomic Pillow,Furniture,East,Startup,Female,35-44,Retail,15,86.49,0.2,1037.88,468.25,569.63
ORD-11080,2023-02-04,Ergonomic Pillow,Furniture,Central,SMB,Male,55+,Online,1,64.42,0.0,64.42,34.94,29.48
ORD-11727,2023-02-04,Laptop Pro,Electronics,West,Startup,Female,55+,Retail,11,1385.6,0.2,12193.28,6451.44,5741.84
ORD-11033,2023-02-05,Pen Collection,Stationery,North,Individual,Female,25-34,Retail,9,12.37,0.1,100.2,50.74,49.46
ORD-10851,2023-02-05,Monitor 27in,Electronics,West,Startup,Male,25-34,Retail,1,358.67,0.2,286.94,136.44,150.5
ORD-11788,2023-02-06,Standing Desk,Furniture,South,Enterprise,Male,45-54,Direct Sales,1,569.25,0.0,569.25,274.32,294.93
ORD-11499,2023-02-06,Headphones Elite,Electronics,Central,Startup,Male,45-54,Partner,8,181.18,0.1,1304.5,703.41,601.09
ORD-11905,2023-02-07,Laptop Pro,Electronics,South,Enterprise,Male,18-24,Direct Sales,6,1523.54,0.05,8684.18,5088.87,3595.31
ORD-11331,2023-02-10,Laptop Pro,Electronics,West,Individual,Male,35-44,Direct Sales,1,1498.39,0.05,1423.47,748.58,674.89
ORD-11820,2023-02-11,Standing Desk,Furniture,West,Enterprise,Female,25-34,Online,4,379.25,0.2,1213.6,651.05,562.55
ORD-10456,2023-02-11,Office Chair,Furniture,North,Enterprise,Female,45-54,Direct Sales,12,371.88,0.05,4239.43,2939.28,1300.15
ORD-11254,2023-02-11,Ergonomic Pillow,Furniture,East,SMB,Female,55+,Online,3,44.53,0.2,106.87,72.53,34.34
ORD-10001,2023-02-12,Wireless Mouse,Electronics,South,SMB,Non-binary,55+,Online,18,39.68,0.15,607.1,362.63,244.47
ORD-11658,2023-02-12,Laptop Pro,Electronics,South,Enterprise,Non-binary,18-24,Direct Sales,7,1564.18,0.05,10401.8,6819.9,3581.9
ORD-10187,2023-02-13,Office Chair,Furniture,North,SMB,Female,45-54,Partner,10,230.29,0.0,2302.9,1559.03,743.87
ORD-10651,2023-02-14,Notebook Set,Stationery,Central,Startup,Female,55+,Direct Sales,14,16.03,0.2,179.54,103.93,75.61
ORD-11202,2023-02-14,Wireless Mouse,Electronics,East,Individual,Male,25-34,Direct Sales,18,28.08,0.05,480.17,255.43,224.74
ORD-10421,2023-02-15,Wireless Mouse,Electronics,East,Individual,Female,45-54,Partner,17,25.54,0.0,434.18,295.15,139.03
ORD-11493,2023-02-16,Monitor 27in,Electronics,East,Startup,Non-binary,25-34,Partner,9,501.84,0.15,3839.08,1986.38,1852.7
ORD-11911,2023-02-16,Wireless Mouse,Electronics,North,Enterprise,Male,25-34,Retail,8,50.09,0.05,380.68,180.74,199.94
ORD-11276,2023-02-16,Planner 2024,Stationery,North,Enterprise,Non-binary,35-44,Partner,10,21.41,0.15,181.98,116.63,65.35
ORD-10465,2023-02-18,Ergonomic Pillow,Furniture,North,Enterprise,Male,25-34,Online,4,64.27,0.0,257.08,117.73,139.35
ORD-11184,2023-02-19,Pen Collection,Stationery,West,Individual,Non-binary,18-24,Retail,12,14.96,0.15,152.59,92.56,60.03
ORD-11236,2023-02-19,Planner 2024,Stationery,South,SMB,Non-binary,55+,Partner,9,15.98,0.15,122.25,64.07,58.18
ORD-11252,2023-02-19,Pen Collection,Stationery,Central,Individual,Non-binary,25-34,Partner,9,17.84,0.15,136.48,73.38,63.1
ORD-11886,2023-02-19,Headphones Elite,Electronics,South,SMB,Non-binary,18-24,Retail,10,173.61,0.15,1475.69,987.68,488.01
ORD-10288,2023-02-20,Pen Collection,Stationery,East,Individual,Female,25-34,Online,5,16.7,0.2,66.8,31.88,34.92
ORD-10498,2023-02-20,Laptop Pro,Electronics,West,Enterprise,Female,45-54,Retail,7,1239.68,0.15,7376.1,4918.25,2457.85
ORD-11281,2023-02-21,Wireless Mouse,Electronics,West,SMB,Male,35-44,Online,16,32.24,0.2,412.67,187.31,225.36
ORD-10373,2023-02-22,Office Chair,Furniture,East,Startup,Male,18-24,Direct Sales,18,158.08,0.15,2418.62,1150.34,1268.28
ORD-10485,2023-02-22,Monitor 27in,Electronics,North,Startup,Male,55+,Retail,18,406.98,0.1,6593.08,3871.46,2721.62
ORD-11400,2023-02-23,Office Chair,Furniture,East,SMB,Non-binary,35-44,Direct Sales,15,295.44,0.05,4210.02,2017.87,2192.15
ORD-11995,2023-02-23,Laptop Pro,Electronics,West,SMB,Male,18-24,Online,18,1687.8,0.2,24304.32,11187.62,13116.7
ORD-11355,2023-02-24,Notebook Set,Stationery,West,Enterprise,Female,55+,Partner,6,11.69,0.15,59.62,38.82,20.8
ORD-11516,2023-02-25,Ergonomic Pillow,Furniture,South,SMB,Male,45-54,Partner,5,80.14,0.05,380.66,237.8,142.86
ORD-11411,2023-02-25,Headphones Elite,Electronics,Central,Individual,Male,55+,Direct Sales,16,209.16,0.2,2677.25,1433.86,1243.39
ORD-10792,2023-02-27,Wireless Mouse,Electronics,South,Individual,Female,18-24,Partner,5,55.47,0.1,249.62,139.3,110.32
ORD-11959,2023-02-27,Ergonomic Pillow,Furniture,East,Startup,Female,18-24,Direct Sales,14,64.82,0.05,862.11,500.69,361.42
ORD-11967,2023-02-28,Pen Collection,Stationery,North,SMB,Female,25-34,Partner,13,6.05,0.1,70.78,48.35,22.43
ORD-10528,2023-02-28,Office Chair,Furniture,East,Enterprise,Male,55+,Online,18,237.58,0.1,3848.8,1992.77,1856.03
ORD-10224,2023-03-01,Notebook Set,Stationery,Central,Enterprise,Male,35-44,Online,19,12.16,0.15,196.38,133.97,62.41
ORD-11187,2023-03-02,Standing Desk,Furniture,North,SMB,Non-binary,35-44,Online,8,397.58,0.2,2544.51,1448.64,1095.87
ORD-11352,2023-03-04,Headphones Elite,Electronics,Central,Enterprise,Male,25-34,Online,8,245.68,0.0,1965.44,1056.12,909.32
ORD-10707,2023-03-05,Monitor 27in,Electronics,North,Individual,Female,35-44,Retail,18,264.11,0.0,4753.98,2565.71,2188.27
ORD-10664,2023-03-07,Headphones Elite,Electronics,East,Startup,Male,25-34,Direct Sales,6,328.97,0.1,1776.44,1189.98,586.46
ORD-11161,2023-03-08,Pen Collection,Stationery,East,Individual,Male,45-54,Partner,18,15.47,0.15,236.69,121.64,115.05
ORD-10433,2023-03-08,Planner 2024,Stationery,East,Startup,Male,45-54,Partner,14,29.01,0.1,365.53,197.85,167.68
ORD-10405,2023-03-08,Headphones Elite,Electronics,East,Enterprise,Female,45-54,Partner,19,140.31,0.15,2266.01,1032.42,1233.59
ORD-11873,2023-03-08,Pen Collection,Stationery,South,Enterprise,Male,35-44,Direct Sales,2,6.17,0.05,11.72,7.94,3.78
ORD-10223,2023-03-09,Headphones Elite,Electronics,East,Enterprise,Non-binary,18-24,Retail,19,218.88,0.0,4158.72,2832.25,1326.47
ORD-10686,2023-03-09,Planner 2024,Stationery,West,Startup,Non-binary,55+,Retail,2,31.03,0.1,55.85,29.64,26.21
ORD-11743,2023-03-09,Pen Collection,Stationery,West,Startup,Male,45-54,Retail,5,9.18,0.15,39.02,27.23,11.79
ORD-11723,2023-03-11,Headphones Elite,Electronics,South,SMB,Male,55+,Online,6,136.43,0.0,818.58,535.4,283.18
ORD-11141,2023-03-12,Office Chair,Furniture,East,Enterprise,Female,55+,Partner,16,317.11,0.15,4312.7,2702.15,1610.55
ORD-11353,2023-03-12,Wireless Mouse,Electronics,Central,Startup,Non-binary,25-34,Partner,5,43.77,0.2,175.08,91.1,83.98
ORD-10384,2023-03-13,Ergonomic Pillow,Furniture,Central,Enterprise,Non-binary,18-24,Retail,14,81.78,0.05,1087.67,635.68,451.99
ORD-10978,2023-03-14,Pen Collection,Stationery,North,Enterprise,Female,18-24,Direct Sales,15,13.51,0.1,182.39,123.06,59.33
ORD-10946,2023-03-14,Planner 2024,Stationery,West,Enterprise,Female,45-54,Partner,2,19.23,0.0,38.46,26.47,11.99
ORD-11390,2023-03-14,Laptop Pro,Electronics,East,SMB,Female,25-34,Partner,7,1598.42,0.15,9510.6,5418.03,4092.57
ORD-10719,2023-03-14,Ergonomic Pillow,Furniture,East,Individual,Non-binary,25-34,Direct Sales,3,65.58,0.1,177.07,102.76,74.31
ORD-10048,2023-03-15,Wireless Mouse,Electronics,South,SMB,Male,45-54,Retail,3,39.52,0.1,106.7,62.49,44.21
ORD-10660,2023-03-15,Standing Desk,Furniture,West,SMB,Male,18-24,Retail,9,475.79,0.1,3853.9,2565.64,1288.26
ORD-10724,2023-03-16,Wireless Mouse,Electronics,North,Enterprise,Female,25-34,Partner,15,27.73,0.2,332.76,183.25,149.51
ORD-10002,2023-03-17,Laptop Pro,Electronics,South,Individual,Female,35-44,Retail,11,1261.33,0.15,11793.44,5592.2,6201.24
ORD-11157,2023-03-17,Ergonomic Pillow,Furniture,South,Enterprise,Female,55+,Partner,14,53.74,0.05,714.74,371.1,343.64
ORD-11065,2023-03-17,Laptop Pro,Electronics,North,SMB,Female,55+,Direct Sales,13,1698.44,0.0,22079.72,13562.8,8516.92
ORD-10144,2023-03-18,Monitor 27in,Electronics,West,Enterprise,Male,18-24,Direct Sales,5,414.64,0.2,1658.56,965.19,693.37
ORD-10847,2023-03-18,Notebook Set,Stationery,Central,Enterprise,Female,55+,Partner,16,14.37,0.15,195.43,90.82,104.61
ORD-10971,2023-03-19,Standing Desk,Furniture,Central,Enterprise,Non-binary,18-24,Retail,12,345.92,0.05,3943.49,1803.65,2139.84
ORD-11114,2023-03-20,Planner 2024,Stationery,West,SMB,Male,18-24,Retail,3,33.59,0.2,80.62,39.23,41.39
ORD-11603,2023-03-20,Monitor 27in,Electronics,North,Startup,Female,25-34,Online,6,359.83,0.05,2051.03,1342.16,708.87
ORD-10802,2023-03-20,Laptop Pro,Electronics,East,SMB,Female,35-44,Retail,2,1735.61,0.2,2776.98,1399.71,1377.27
ORD-10407,2023-03-20,Headphones Elite,Electronics,Central,Enterprise,Non-binary,35-44,Online,15,251.63,0.15,3208.28,2139.36,1068.92
ORD-11213,2023-03-21,Standing Desk,Furniture,East,SMB,Female,35-44,Retail,12,310.92,0.15,3171.38,1524.73,1646.65
ORD-10475,2023-03-22,Standing Desk,Furniture,South,Startup,Female,18-24,Partner,3,589.43,0.15,1503.05,741.34,761.71
ORD-11770,2023-03-23,Laptop Pro,Electronics,South,Individual,Non-binary,35-44,Retail,7,1542.17,0.1,9715.67,5117.14,4598.53
ORD-10196,2023-03-24,Planner 2024,Stationery,East,Individual,Non-binary,55+,Partner,8,28.61,0.2,183.1,122.36,60.74
ORD-11416,2023-03-25,Notebook Set,Stationery,East,Startup,Female,25-34,Retail,19,19.68,0.2,299.14,174.32,124.82
ORD-11012,2023-03-25,Office Chair,Furniture,South,Individual,Non-binary,18-24,Direct Sales,2,268.29,0.1,482.92,247.34,235.58
ORD-11574,2023-03-25,Wireless Mouse,Electronics,Central,SMB,Male,45-54,Online,14,33.33,0.2,373.3,259.4,113.9
ORD-10094,2023-03-25,Laptop Pro,Electronics,Central,Individual,Female,25-34,Direct Sales,7,1572.53,0.05,10457.32,6348.24,4109.08
ORD-11871,2023-03-26,Wireless Mouse,Electronics,South,SMB,Male,25-34,Online,7,33.88,0.15,201.59,112.94,88.65
ORD-11084,2023-03-27,Ergonomic Pillow,Furniture,North,Enterprise,Male,25-34,Partner,7,53.26,0.05,354.18,202.28,151.9
ORD-10998,2023-03-27,Notebook Set,Stationery,South,Individual,Female,45-54,Online,9,17.43,0.05,149.03,96.34,52.69
ORD-10608,2023-03-28,Office Chair,Furniture,Central,Enterprise,Female,18-24,Partner,15,239.35,0.1,3231.22,1498.51,1732.71
ORD-10253,2023-03-28,Monitor 27in,Electronics,West,SMB,Male,55+,Online,10,259.81,0.05,2468.19,1442.42,1025.77
ORD-10449,2023-03-28,Headphones Elite,Electronics,West,SMB,Male,45-54,Partner,9,119.8,0.05,1024.29,593.22,431.07
ORD-10750,2023-03-29,Laptop Pro,Electronics,East,Startup,Male,18-24,Direct Sales,8,1788.07,0.1,12874.1,5911.77,6962.33
ORD-10195,2023-03-29,Ergonomic Pillow,Furniture,East,Enterprise,Non-binary,35-44,Direct Sales,8,87.87,0.15,597.52,291.77,305.75
ORD-10125,2023-03-30,Planner 2024,Stationery,West,Enterprise,Female,35-44,Direct Sales,11,30.58,0.0,336.38,194.3,142.08
ORD-11159,2023-03-30,Notebook Set,Stationery,East,Individual,Non-binary,35-44,Online,8,10.27,0.1,73.94,37.36,36.58
ORD-10214,2023-03-30,Pen Collection,Stationery,South,Startup,Female,45-54,Online,5,5.24,0.2,20.96,14.33,6.63
ORD-10099,2023-03-30,Standing Desk,Furniture,West,Enterprise,Non-binary,55+,Direct Sales,3,554.16,0.15,1413.11,957.17,455.94
ORD-10241,2023-03-31,Pen Collection,Stationery,West,Enterprise,Male,18-24,Direct Sales,17,16.2,0.2,220.32,131.12,89.2
ORD-11143,2023-03-31,Ergonomic Pillow,Furniture,North,Startup,Female,55+,Online,20,48.91,0.05,929.29,503.94,425.35
ORD-11234,2023-03-31,Ergonomic Pillow,Furniture,South,Individual,Non-binary,25-34,Retail,1,49.93,0.1,44.94,26.13,18.81
ORD-11946,2023-04-01,Pen Collection,Stationery,South,Individual,Non-binary,55+,Online,7,6.87,0.05,45.69,25.37,20.32
ORD-10337,2023-04-01,Notebook Set,Stationery,Central,SMB,Non-binary,35-44,Online,12,13.35,0.1,144.18,80.04,64.14
ORD-11099,2023-04-01,Planner 2024,Stationery,West,Individual,Female,45-54,Online,14,26.22,0.15,312.02,162.6,149.42
ORD-10035,2023-04-02,Standing Desk,Furniture,South,Individual,Female,35-44,Retail,1,564.01,0.15,479.41,255.08,224.33
ORD-11285,2023-04-02,Laptop Pro,Electronics,West,Enterprise,Non-binary,45-54,Retail,3,1582.56,0.0,4747.68,2325.09,2422.59
ORD-11937,2023-04-02,Notebook Set,Stationery,Central,Startup,Non-binary,35-44,Direct Sales,20,16.56,0.05,314.64,149.17,165.47
ORD-10305,2023-04-03,Monitor 27in,Electronics,East,SMB,Non-binary,55+,Direct Sales,19,494.34,0.15,7983.59,4205.0,3778.59
ORD-11296,2023-04-04,Monitor 27in,Electronics,West,SMB,Female,55+,Direct Sales,5,336.06,0.05,1596.28,1102.65,493.63
ORD-11294,2023-04-05,Laptop Pro,Electronics,Central,Enterprise,Female,55+,Online,2,1538.18,0.0,3076.36,1399.58,1676.78
ORD-11803,2023-04-06,Office Chair,Furniture,East,Enterprise,Female,55+,Retail,8,215.19,0.05,1635.44,1124.1,511.34
ORD-10491,2023-04-07,Laptop Pro,Electronics,East,Individual,Male,55+,Direct Sales,5,1405.07,0.15,5971.55,3667.92,2303.63
ORD-10375,2023-04-07,Laptop Pro,Electronics,North,Startup,Male,55+,Partner,12,1653.06,0.2,15869.38,10070.91,5798.47
ORD-11544,2023-04-08,Wireless Mouse,Electronics,Central,Startup,Male,55+,Direct Sales,8,38.9,0.15,264.52,141.71,122.81
ORD-10097,2023-04-08,Notebook Set,Stationery,East,Enterprise,Female,18-24,Retail,13,24.51,0.2,254.9,138.01,116.89
ORD-11689,2023-04-09,Notebook Set,Stationery,North,Individual,Female,45-54,Online,11,19.34,0.15,180.83,109.7,71.13
ORD-11371,2023-04-10,Wireless Mouse,Electronics,Central,Enterprise,Female,55+,Retail,11,42.12,0.1,416.99,263.94,153.05
ORD-10065,2023-04-11,Monitor 27in,Electronics,East,Startup,Male,25-34,Direct Sales,12,303.83,0.0,3645.96,2286.03,1359.93
ORD-10004,2023-04-12,Pen Collection,Stationery,Central,SMB,Non-binary,18-24,Online,10,19.78,0.05,187.91,125.26,62.65
ORD-11707,2023-04-12,Laptop Pro,Electronics,South,Startup,Male,45-54,Direct Sales,14,1407.43,0.2,15763.22,9968.25,5794.97
ORD-11868,2023-04-13,Laptop Pro,Electronics,East,SMB,Female,18-24,Retail,18,1676.36,0.1,27157.03,18651.78,8505.25
ORD-10714,2023-04-13,Headphones Elite,Electronics,East,SMB,Male,55+,Partner,5,300.44,0.15,1276.87,867.64,409.23
ORD-10434,2023-04-14,Headphones Elite,Electronics,East,Individual,Male,55+,Retail,4,280.2,0.05,1064.76,626.97,437.79
ORD-10888,2023-04-15,Wireless Mouse,Electronics,Central,SMB,Male,55+,Retail,4,29.63,0.0,118.52,61.45,57.07
ORD-11513,2023-04-16,Wireless Mouse,Electronics,Central,Enterprise,Non-binary,25-34,Online,18,58.23,0.0,1048.14,618.42,429.72
ORD-10588,2023-04-16,Notebook Set,Stationery,Central,SMB,Non-binary,55+,Retail,3,16.18,0.2,38.83,22.22,16.61
ORD-10215,2023-04-17,Planner 2024,Stationery,West,Startup,Male,25-34,Direct Sales,13,26.4,0.05,326.04,187.42,138.62
ORD-10584,2023-04-17,Standing Desk,Furniture,West,Startup,Female,25-34,Direct Sales,4,430.45,0.0,1721.8,876.88,844.92
ORD-11778,2023-04-18,Planner 2024,Stationery,West,Startup,Male,45-54,Online,8,23.38,0.05,177.69,115.38,62.31
ORD-11646,2023-04-18,Headphones Elite,Electronics,North,Startup,Non-binary,25-34,Partner,18,223.71,0.0,4026.78,1979.52,2047.26
ORD-11514,2023-04-20,Headphones Elite,Electronics,Central,SMB,Male,55+,Retail,5,160.12,0.0,800.6,462.03,338.57
ORD-10400,2023-04-20,Office Chair,Furniture,West,Startup,Male,25-34,Partner,3,216.09,0.05,615.86,283.73,332.13
ORD-10496,2023-04-21,Planner 2024,Stationery,Central,Startup,Non-binary,55+,Retail,8,28.75,0.1,207.0,97.26,109.74
ORD-11572,2023-04-21,Notebook Set,Stationery,North,SMB,Male,25-34,Partner,3,24.06,0.1,64.96,35.04,29.92
ORD-10601,2023-04-21,Monitor 27in,Electronics,North,Startup,Male,18-24,Online,17,443.4,0.15,6407.13,3810.17,2596.96
ORD-11264,2023-04-22,Standing Desk,Furniture,West,Startup,Non-binary,35-44,Direct Sales,19,619.37,0.2,9414.42,6463.63,2950.79
ORD-10837,2023-04-24,Pen Collection,Stationery,North,Startup,Male,35-44,Partner,20,12.27,0.2,196.32,127.31,69.01
ORD-11553,2023-04-24,Monitor 27in,Electronics,Central,SMB,Female,18-24,Retail,12,434.35,0.0,5212.2,2415.07,2797.13
ORD-11580,2023-04-24,Headphones Elite,Electronics,South,Startup,Non-binary,45-54,Partner,14,316.65,0.05,4211.44,2816.12,1395.32
ORD-11982,2023-04-25,Ergonomic Pillow,Furniture,West,Individual,Non-binary,35-44,Retail,7,60.24,0.15,358.43,201.57,156.86
ORD-10778,2023-04-26,Planner 2024,Stationery,North,SMB,Male,25-34,Partner,13,19.37,0.15,214.04,143.87,70.17
ORD-11164,2023-04-26,Headphones Elite,Electronics,West,Enterprise,Female,55+,Partner,13,330.29,0.05,4079.08,2221.5,1857.58
ORD-11586,2023-04-27,Monitor 27in,Electronics,Central,Enterprise,Non-binary,55+,Direct Sales,14,437.03,0.2,4894.74,2556.04,2338.7
ORD-10193,2023-04-28,Monitor 27in,Electronics,East,SMB,Male,35-44,Partner,15,476.13,0.1,6427.76,3377.7,3050.06
ORD-11443,2023-04-28,Monitor 27in,Electronics,North,Startup,Female,18-24,Direct Sales,16,513.73,0.15,6986.73,4764.66,2222.07
ORD-10142,2023-04-28,Pen Collection,Stationery,North,Individual,Male,45-54,Direct Sales,13,19.92,0.1,233.06,117.96,115.1
ORD-11632,2023-04-29,Laptop Pro,Electronics,North,SMB,Male,35-44,Direct Sales,13,1587.24,0.2,16507.3,10957.49,5549.81
ORD-10102,2023-04-29,Notebook Set,Stationery,North,Startup,Male,45-54,Partner,12,11.49,0.1,124.09,72.73,51.36
ORD-10126,2023-04-29,Wireless Mouse,Electronics,Central,SMB,Female,35-44,Retail,4,30.13,0.05,114.49,56.49,58.0
ORD-11624,2023-04-30,Planner 2024,Stationery,North,Startup,Male,55+,Retail,6,21.5,0.1,116.1,72.63,43.47
ORD-10811,2023-04-30,Laptop Pro,Electronics,South,Enterprise,Non-binary,18-24,Direct Sales,14,1654.35,0.2,18528.72,8705.67,9823.05
ORD-10161,2023-04-30,Office Chair,Furniture,East,SMB,Male,25-34,Retail,16,156.57,0.2,2004.1,1188.57,815.53
ORD-10739,2023-04-30,Notebook Set,Stationery,West,Enterprise,Male,25-34,Retail,16,17.63,0.2,225.66,123.27,102.39
ORD-10300,2023-04-30,Laptop Pro,Electronics,South,Individual,Female,25-34,Retail,19,1390.8,0.1,23782.68,16136.43,7646.25
ORD-11784,2023-04-30,Wireless Mouse,Electronics,West,Enterprise,Non-binary,18-24,Direct Sales,16,43.72,0.2,559.62,371.88,187.74
ORD-11979,2023-05-01,Ergonomic Pillow,Furniture,West,Startup,Female,35-44,Online,11,66.88,0.15,625.33,302.63,322.7
ORD-11337,2023-05-01,Pen Collection,Stationery,South,SMB,Female,55+,Retail,8,12.33,0.15,83.84,56.39,27.45
ORD-10313,2023-05-02,Ergonomic Pillow,Furniture,Central,Startup,Non-binary,35-44,Direct Sales,4,42.48,0.2,135.94,79.85,56.09
ORD-10307,2023-05-03,Planner 2024,Stationery,North,Individual,Male,35-44,Online,12,34.65,0.05,395.01,240.58,154.43
ORD-10145,2023-05-04,Wireless Mouse,Electronics,East,SMB,Female,18-24,Online,14,47.36,0.2,530.43,299.31,231.12
ORD-10535,2023-05-04,Wireless Mouse,Electronics,East,Individual,Female,55+,Partner,20,33.53,0.05,637.07,441.79,195.28
ORD-10965,2023-05-06,Laptop Pro,Electronics,South,Individual,Non-binary,35-44,Retail,8,1378.15,0.2,8820.16,5822.31,2997.85
ORD-10070,2023-05-07,Wireless Mouse,Electronics,South,SMB,Female,18-24,Retail,6,44.32,0.05,252.62,113.85,138.77
ORD-10381,2023-05-08,Ergonomic Pillow,Furniture,North,Enterprise,Non-binary,35-44,Partner,20,85.93,0.05,1632.67,1126.09,506.58
ORD-10090,2023-05-09,Planner 2024,Stationery,South,SMB,Male,18-24,Partner,16,33.26,0.05,505.55,256.84,248.71
ORD-10720,2023-05-10,Office Chair,Furniture,North,Enterprise,Non-binary,55+,Direct Sales,10,331.63,0.2,2653.04,1267.12,1385.92
ORD-11534,2023-05-10,Ergonomic Pillow,Furniture,Central,Enterprise,Male,18-24,Direct Sales,18,74.87,0.2,1078.13,533.26,544.87
ORD-11243,2023-05-10,Standing Desk,Furniture,Central,Enterprise,Male,55+,Direct Sales,16,634.68,0.15,8631.65,4794.18,3837.47
ORD-11172,2023-05-11,Monitor 27in,Electronics,West,SMB,Non-binary,55+,Partner,6,541.84,0.2,2600.83,1587.4,1013.43
